"Notes"	"States"	"States Code"	"Disease"	"Disease Code"	"Year"	"Year Code"	Case Count
	"Alaska"	"02"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2017"	"2017"	2
	"Alaska"	"02"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2018"	"2018"	1
	"Alaska"	"02"	"Meningococcal disease, Serogroup B"	"10152"	"2016"	"2016"	1
	"Alaska"	"02"	"Meningococcal disease, Serogroup B"	"10152"	"2018"	"2018"	2
	"Alaska"	"02"	"Meningococcal disease, Unknown serogroup"	"10154"	"2016"	"2016"	1
	"Alaska"	"02"	"Mumps"	"10180"	"2016"	"2016"	2
	"Alaska"	"02"	"Mumps"	"10180"	"2017"	"2017"	165
	"Alaska"	"02"	"Mumps"	"10180"	"2018"	"2018"	226
	"Alaska"	"02"	"Paratyphoid fever"	"50236"	"2018"	"2018"	1
	"Alaska"	"02"	"Pertussis"	"10190"	"2016"	"2016"	158
	"Alaska"	"02"	"Pertussis"	"10190"	"2017"	"2017"	59
	"Alaska"	"02"	"Pertussis"	"10190"	"2018"	"2018"	92
	"Alaska"	"02"	"Q fever, Total"	"10256"	"2016"	"2016"	1
	"Alaska"	"02"	"Q fever, Acute"	"10257"	"2016"	"2016"	1
	"Alaska"	"02"	"Rabies, Animal"	"10340"	"2016"	"2016"	21
	"Alaska"	"02"	"Rabies, Animal"	"10340"	"2017"	"2017"	12
	"Alaska"	"02"	"Rabies, Animal"	"10340"	"2018"	"2018"	9
	"Alaska"	"02"	"Salmonellosis"	"11000"	"2016"	"2016"	67
	"Alaska"	"02"	"Salmonellosis"	"11000"	"2017"	"2017"	48
	"Alaska"	"02"	"Salmonellosis (excluding paratyphoid fever and typhoid fever)"	"50242"	"2018"	"2018"	47
	"Alaska"	"02"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2016"	"2016"	14
	"Alaska"	"02"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2017"	"2017"	11
	"Alaska"	"02"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2018"	"2018"	25
	"Alaska"	"02"	"Shigellosis"	"11010"	"2016"	"2016"	8
	"Alaska"	"02"	"Shigellosis"	"11010"	"2017"	"2017"	6
	"Alaska"	"02"	"Shigellosis"	"11010"	"2018"	"2018"	8
	"Alaska"	"02"	"Syphilis, Total, all stages"	"10399"	"2016"	"2016"	24
	"Alaska"	"02"	"Syphilis, Total, all stages"	"10399"	"2017"	"2017"	28
	"Alaska"	"02"	"Syphilis, Total, all stages"	"10399"	"2018"	"2018"	113
	"Alaska"	"02"	"Syphilis, Congenital"	"10316"	"2018"	"2018"	1
	"Alaska"	"02"	"Syphilis, Primary and secondary"	"10310"	"2016"	"2016"	8
	"Alaska"	"02"	"Syphilis, Primary and secondary"	"10310"	"2017"	"2017"	13
	"Alaska"	"02"	"Syphilis, Primary and secondary"	"10310"	"2018"	"2018"	55
	"Alaska"	"02"	"Tetanus"	"10210"	"2016"	"2016"	1
	"Alaska"	"02"	"Trichinellosis"	"10270"	"2016"	"2016"	6
	"Alaska"	"02"	"Trichinellosis"	"10270"	"2017"	"2017"	6
	"Alaska"	"02"	"Tuberculosis"	"10220"	"2016"	"2016"	57
	"Alaska"	"02"	"Tuberculosis"	"10220"	"2017"	"2017"	53
	"Alaska"	"02"	"Tuberculosis"	"10220"	"2018"	"2018"	63
	"Alaska"	"02"	"Tularemia"	"10230"	"2016"	"2016"	1
	"Alaska"	"02"	"Tularemia"	"10230"	"2017"	"2017"	3
	"Alaska"	"02"	"Typhoid fever"	"10240"	"2016"	"2016"	1
	"Alaska"	"02"	"Typhoid fever"	"10240"	"2017"	"2017"	1
	"Alaska"	"02"	"Typhoid fever"	"10240"	"2018"	"2018"	2
	"Alaska"	"02"	"Varicella morbidity"	"10030"	"2016"	"2016"	19
	"Alaska"	"02"	"Varicella morbidity"	"10030"	"2017"	"2017"	45
	"Alaska"	"02"	"Varicella morbidity"	"10030"	"2018"	"2018"	34
	"Alaska"	"02"	"Vibriosis, Total"	"11545"	"2016"	"2016"	8
	"Alaska"	"02"	"Vibriosis, Total"	"11545"	"2017"	"2017"	5
	"Alaska"	"02"	"Vibriosis, Total"	"11545"	"2018"	"2018"	15
	"Alaska"	"02"	"Vibriosis, Confirmed"	"50234"	"2016"	"2016"	8
	"Alaska"	"02"	"Vibriosis, Confirmed"	"50234"	"2017"	"2017"	4
	"Alaska"	"02"	"Vibriosis, Confirmed"	"50234"	"2018"	"2018"	11
	"Alaska"	"02"	"Vibriosis, Probable"	"50235"	"2017"	"2017"	1
	"Alaska"	"02"	"Vibriosis, Probable"	"50235"	"2018"	"2018"	4
	"Alaska"	"02"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2017"	"2017"	2
	"Arizona"	"04"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2016"	"2016"	2
	"Arizona"	"04"	"Arboviral diseases, St. Louis encephalitis virus disease, Neuroinvasive"	"10051"	"2017"	"2017"	3
	"Arizona"	"04"	"Arboviral diseases, St. Louis encephalitis virus disease, Non-neuroinvasive"	"10064"	"2017"	"2017"	3
	"Arizona"	"04"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2016"	"2016"	57
	"Arizona"	"04"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2017"	"2017"	97
	"Arizona"	"04"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2018"	"2018"	26
	"Arizona"	"04"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2016"	"2016"	21
	"Arizona"	"04"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2017"	"2017"	13
	"Arizona"	"04"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2018"	"2018"	1
	"Arizona"	"04"	"Botulism, Total"	"10360"	"2016"	"2016"	4
	"Arizona"	"04"	"Botulism, Total"	"10360"	"2017"	"2017"	5
	"Arizona"	"04"	"Botulism, Total"	"10360"	"2018"	"2018"	10
	"Arizona"	"04"	"Botulism, Infant"	"10540"	"2016"	"2016"	3
	"Arizona"	"04"	"Botulism, Infant"	"10540"	"2017"	"2017"	4
	"Arizona"	"04"	"Botulism, Infant"	"10540"	"2018"	"2018"	7
	"Arizona"	"04"	"Botulism, Other (wound & unspecified)"	"10550"	"2016"	"2016"	1
	"Arizona"	"04"	"Botulism, Other (wound & unspecified)"	"10550"	"2017"	"2017"	1
	"Arizona"	"04"	"Botulism, Other (wound & unspecified)"	"10550"	"2018"	"2018"	3
	"Arizona"	"04"	"Brucellosis"	"10020"	"2016"	"2016"	1
	"Arizona"	"04"	"Brucellosis"	"10020"	"2017"	"2017"	8
	"Arizona"	"04"	"Brucellosis"	"10020"	"2018"	"2018"	4
	"Arizona"	"04"	"Campylobacteriosis"	"11020"	"2016"	"2016"	1241
	"Arizona"	"04"	"Campylobacteriosis"	"11020"	"2017"	"2017"	1372
	"Arizona"	"04"	"Campylobacteriosis"	"11020"	"2018"	"2018"	1269
	"Arizona"	"04"	"Chlamydia trachomatis infection"	"10274"	"2016"	"2016"	34923
	"Arizona"	"04"	"Chlamydia trachomatis infection"	"10274"	"2017"	"2017"	39598
	"Arizona"	"04"	"Chlamydia trachomatis infection"	"10274"	"2018"	"2018"	40807
	"Arizona"	"04"	"Cholera"	"10470"	"2018"	"2018"	2
	"Arizona"	"04"	"Coccidioidomycosis"	"11900"	"2016"	"2016"	6101
	"Arizona"	"04"	"Coccidioidomycosis"	"11900"	"2017"	"2017"	6885
	"Arizona"	"04"	"Coccidioidomycosis"	"11900"	"2018"	"2018"	7478
	"Arizona"	"04"	"Cryptosporidiosis, Total"	"11580"	"2016"	"2016"	549
	"Arizona"	"04"	"Cryptosporidiosis, Total"	"11580"	"2017"	"2017"	112
	"Arizona"	"04"	"Cryptosporidiosis, Total"	"11580"	"2018"	"2018"	203
	"Arizona"	"04"	"Cryptosporidiosis, Confirmed"	"11582"	"2016"	"2016"	405
	"Arizona"	"04"	"Cryptosporidiosis, Confirmed"	"11582"	"2017"	"2017"	96
	"Arizona"	"04"	"Cryptosporidiosis, Confirmed"	"11582"	"2018"	"2018"	165
	"Arizona"	"04"	"Cryptosporidiosis, Probable"	"11583"	"2016"	"2016"	144
	"Arizona"	"04"	"Cryptosporidiosis, Probable"	"11583"	"2017"	"2017"	16
	"Arizona"	"04"	"Cryptosporidiosis, Probable"	"11583"	"2018"	"2018"	38
	"Arizona"	"04"	"Cyclosporiasis"	"11575"	"2016"	"2016"	4
	"Arizona"	"04"	"Cyclosporiasis"	"11575"	"2017"	"2017"	8
	"Arizona"	"04"	"Cyclosporiasis"	"11575"	"2018"	"2018"	10
	"Arizona"	"04"	"Dengue virus infections, Dengue"	"10680"	"2016"	"2016"	13
	"Arizona"	"04"	"Dengue virus infections, Dengue"	"10680"	"2017"	"2017"	3
	"Arizona"	"04"	"Dengue virus infections, Dengue"	"10680"	"2018"	"2018"	9
	"Arizona"	"04"	"Dengue virus infections, Dengue-like illness"	"11704"	"2018"	"2018"	1
	"Arizona"	"04"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2017"	"2017"	4
	"Arizona"	"04"	"Ehrlichiosis and Anaplasmosis, Anaplasma phagocytophilum infection"	"11090"	"2018"	"2018"	1
	"Arizona"	"04"	"Ehrlichiosis and Anaplasmosis, Ehrlichia chaffeensis infection"	"11088"	"2018"	"2018"	1
	"Arizona"	"04"	"Ehrlichiosis and Anaplasmosis, Undetermined ehrlichiosis/anaplasmosis"	"11091"	"2016"	"2016"	2
	"Arizona"	"04"	"Giardiasis"	"11570"	"2016"	"2016"	125
	"Arizona"	"04"	"Giardiasis"	"11570"	"2017"	"2017"	145
	"Arizona"	"04"	"Giardiasis"	"11570"	"2018"	"2018"	149
	"Arizona"	"04"	"Gonorrhea"	"10280"	"2016"	"2016"	10330
	"Arizona"	"04"	"Gonorrhea"	"10280"	"2017"	"2017"	12502
	"Arizona"	"04"	"Gonorrhea"	"10280"	"2018"	"2018"	12870
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2016"	"2016"	116
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2017"	"2017"	135
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, All ages, all serotypes"	"10590"	"2018"	"2018"	134
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2016"	"2016"	4
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2017"	"2017"	2
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Serotype b"	"10591"	"2018"	"2018"	1
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2016"	"2016"	10
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2017"	"2017"	12
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Non-b serotype"	"10593"	"2018"	"2018"	12
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2016"	"2016"	8
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2017"	"2017"	14
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Nontypeable"	"10592"	"2018"	"2018"	13
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2016"	"2016"	2
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2017"	"2017"	1
	"Arizona"	"04"	"Haemophilus influenzae, invasive disease, Age <5 years, Unknown serotype"	"10594"	"2018"	"2018"	4
	"Arizona"	"04"	"Hansen's disease"	"10380"	"2017"	"2017"	1
	"Arizona"	"04"	"Hantavirus infection, non-hantavirus pulmonary syndrome"	"11610"	"2016"	"2016"	1
	"Arizona"	"04"	"Hantavirus pulmonary syndrome"	"11590"	"2016"	"2016"	3
	"Arizona"	"04"	"Hantavirus pulmonary syndrome"	"11590"	"2017"	"2017"	2
	"Arizona"	"04"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2016"	"2016"	4
	"Arizona"	"04"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2017"	"2017"	10
	"Arizona"	"04"	"Hemolytic uremic syndrome post-diarrheal"	"11550"	"2018"	"2018"	3
	"Arizona"	"04"	"Hepatitis, A, acute"	"10110"	"2016"	"2016"	32
	"Arizona"	"04"	"Hepatitis, A, acute"	"10110"	"2017"	"2017"	59
	"Arizona"	"04"	"Hepatitis, A, acute"	"10110"	"2018"	"2018"	77
	"Arizona"	"04"	"Hepatitis, B, acute"	"10100"	"2016"	"2016"	14
	"Arizona"	"04"	"Hepatitis, B, acute"	"10100"	"2017"	"2017"	26
	"Arizona"	"04"	"Hepatitis, B, acute"	"10100"	"2018"	"2018"	23
	"Arizona"	"04"	"Hepatitis, B, perinatal infection"	"10104"	"2017"	"2017"	1
	"Arizona"	"04"	"Hepatitis, B, perinatal infection"	"10104"	"2018"	"2018"	1
	"Arizona"	"04"	"Human immunodeficiency virus diagnoses"	"10560"	"2016"	"2016"	693
	"Arizona"	"04"	"Human immunodeficiency virus diagnoses"	"10560"	"2017"	"2017"	740
	"Arizona"	"04"	"Human immunodeficiency virus diagnoses"	"10560"	"2018"	"2018"	677
	"Arizona"	"04"	"Influenza-associated pediatric mortality"	"11061"	"2016"	"2016"	4
	"Arizona"	"04"	"Influenza-associated pediatric mortality"	"11061"	"2017"	"2017"	2
	"Arizona"	"04"	"Influenza-associated pediatric mortality"	"11061"	"2018"	"2018"	5
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages"	"11723"	"2016"	"2016"	716
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages"	"11723"	"2017"	"2017"	707
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages"	"11723"	"2018"	"2018"	862
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2016"	"2016"	716
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2017"	"2017"	704
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages, Confirmed"	"50230"	"2018"	"2018"	849
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2017"	"2017"	3
	"Arizona"	"04"	"Invasive pneumococcal disease, All ages, Probable"	"50231"	"2018"	"2018"	13
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2016"	"2016"	45
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2017"	"2017"	34
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years"	"11722"	"2018"	"2018"	40
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2016"	"2016"	45
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2017"	"2017"	34
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years, Confirmed"	"50232"	"2018"	"2018"	39
	"Arizona"	"04"	"Invasive pneumococcal disease, Age <5 years, Probable"	"50233"	"2018"	"2018"	1
	"Arizona"	"04"	"Legionellosis"	"10490"	"2016"	"2016"	76
	"Arizona"	"04"	"Legionellosis"	"10490"	"2017"	"2017"	74
	"Arizona"	"04"	"Legionellosis"	"10490"	"2018"	"2018"	83
	"Arizona"	"04"	"Leptospirosis"	"10390"	"2017"	"2017"	1
	"Arizona"	"04"	"Listeriosis, Total"	"10640"	"2016"	"2016"	6
	"Arizona"	"04"	"Listeriosis, Total"	"10640"	"2017"	"2017"	8
	"Arizona"	"04"	"Listeriosis, Total"	"10640"	"2018"	"2018"	6
	"Arizona"	"04"	"Lyme disease, Total"	"11080"	"2016"	"2016"	13
	"Arizona"	"04"	"Lyme disease, Total"	"11080"	"2017"	"2017"	28
	"Arizona"	"04"	"Lyme disease, Total"	"11080"	"2018"	"2018"	7
	"Arizona"	"04"	"Lyme disease, Confirmed"	"11081"	"2016"	"2016"	8
	"Arizona"	"04"	"Lyme disease, Confirmed"	"11081"	"2017"	"2017"	18
	"Arizona"	"04"	"Lyme disease, Confirmed"	"11081"	"2018"	"2018"	7
	"Arizona"	"04"	"Lyme disease, Probable"	"11082"	"2016"	"2016"	5
	"Arizona"	"04"	"Lyme disease, Probable"	"11082"	"2017"	"2017"	10
	"Arizona"	"04"	"Malaria"	"10130"	"2016"	"2016"	38
	"Arizona"	"04"	"Malaria"	"10130"	"2017"	"2017"	26
	"Arizona"	"04"	"Malaria"	"10130"	"2018"	"2018"	24
	"Arizona"	"04"	"Measles, Total"	"10140"	"2016"	"2016"	31
	"Arizona"	"04"	"Measles, Indigenous"	"10500"	"2016"	"2016"	31
	"Arizona"	"04"	"Meningococcal disease, All serogroups"	"10150"	"2016"	"2016"	3
	"Arizona"	"04"	"Meningococcal disease, All serogroups"	"10150"	"2017"	"2017"	4
	"Arizona"	"04"	"Meningococcal disease, All serogroups"	"10150"	"2018"	"2018"	1
	"Arizona"	"04"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2017"	"2017"	2
	"Arizona"	"04"	"Meningococcal disease, Serogroups ACWY"	"10151"	"2018"	"2018"	1
	"Arizona"	"04"	"Meningococcal disease, Serogroup B"	"10152"	"2016"	"2016"	1
	"Arizona"	"04"	"Meningococcal disease, Serogroup B"	"10152"	"2017"	"2017"	2
	"Arizona"	"04"	"Meningococcal disease, Other serogroups"	"10153"	"2016"	"2016"	2
	"Arizona"	"04"	"Mumps"	"10180"	"2016"	"2016"	7
	"Arizona"	"04"	"Mumps"	"10180"	"2017"	"2017"	34
	"Arizona"	"04"	"Mumps"	"10180"	"2018"	"2018"	15
	"Arizona"	"04"	"Paratyphoid fever"	"50236"	"2018"	"2018"	2
	"Arizona"	"04"	"Pertussis"	"10190"	"2016"	"2016"	287
	"Arizona"	"04"	"Pertussis"	"10190"	"2017"	"2017"	420
	"Arizona"	"04"	"Pertussis"	"10190"	"2018"	"2018"	239
	"Arizona"	"04"	"Plague"	"10440"	"2017"	"2017"	1
	"Arizona"	"04"	"Q fever, Total"	"10256"	"2016"	"2016"	5
	"Arizona"	"04"	"Q fever, Total"	"10256"	"2017"	"2017"	7
	"Arizona"	"04"	"Q fever, Total"	"10256"	"2018"	"2018"	5
	"Arizona"	"04"	"Q fever, Acute"	"10257"	"2016"	"2016"	3
	"Arizona"	"04"	"Q fever, Acute"	"10257"	"2017"	"2017"	6
	"Arizona"	"04"	"Q fever, Acute"	"10257"	"2018"	"2018"	4
	"Arizona"	"04"	"Q fever, Chronic"	"10258"	"2016"	"2016"	2
	"Arizona"	"04"	"Q fever, Chronic"	"10258"	"2017"	"2017"	1
	"Arizona"	"04"	"Q fever, Chronic"	"10258"	"2018"	"2018"	1
	"Arizona"	"04"	"Rabies, Animal"	"10340"	"2017"	"2017"	152
	"Arizona"	"04"	"Rabies, Animal"	"10340"	"2018"	"2018"	163
	"Arizona"	"04"	"Rubella"	"10200"	"2017"	"2017"	1
	"Arizona"	"04"	"Salmonellosis"	"11000"	"2016"	"2016"	900
	"Arizona"	"04"	"Salmonellosis"	"11000"	"2017"	"2017"	875
	"Arizona"	"04"	"Salmonellosis (excluding paratyphoid fever and typhoid fever)"	"50242"	"2018"	"2018"	1149
	"Arizona"	"04"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2016"	"2016"	148
	"Arizona"	"04"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2017"	"2017"	166
	"Arizona"	"04"	"Shiga toxin-producing Escherichia coli (STEC)"	"11563"	"2018"	"2018"	296
	"Arizona"	"04"	"Shigellosis"	"11010"	"2016"	"2016"	1231
	"Arizona"	"04"	"Shigellosis"	"11010"	"2017"	"2017"	555
	"Arizona"	"04"	"Shigellosis"	"11010"	"2018"	"2018"	478
	"Arizona"	"04"	"Spotted fever rickettsiosis, Total"	"10250"	"2016"	"2016"	27
	"Arizona"	"04"	"Spotted fever rickettsiosis, Total"	"10250"	"2017"	"2017"	31
	"Arizona"	"04"	"Spotted fever rickettsiosis, Total"	"10250"	"2018"	"2018"	39
	"Arizona"	"04"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2016"	"2016"	16
	"Arizona"	"04"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2017"	"2017"	21
	"Arizona"	"04"	"Spotted fever rickettsiosis, Confirmed"	"10253"	"2018"	"2018"	13
	"Arizona"	"04"	"Spotted fever rickettsiosis, Probable"	"10254"	"2016"	"2016"	11
	"Arizona"	"04"	"Spotted fever rickettsiosis, Probable"	"10254"	"2017"	"2017"	10
	"Arizona"	"04"	"Spotted fever rickettsiosis, Probable"	"10254"	"2018"	"2018"	26
	"Arizona"	"04"	"Streptococcal toxic shock syndrome"	"11700"	"2016"	"2016"	1
	"Arizona"	"04"	"Syphilis, Total, all stages"	"10399"	"2016"	"2016"	1904
	"Arizona"	"04"	"Syphilis, Total, all stages"	"10399"	"2017"	"2017"	2422
	"Arizona"	"04"	"Syphilis, Total, all stages"	"10399"	"2018"	"2018"	3249
	"Arizona"	"04"	"Syphilis, Congenital"	"10316"	"2016"	"2016"	15
	"Arizona"	"04"	"Syphilis, Congenital"	"10316"	"2017"	"2017"	30
	"Arizona"	"04"	"Syphilis, Congenital"	"10316"	"2018"	"2018"	61
	"Arizona"	"04"	"Syphilis, Primary and secondary"	"10310"	"2016"	"2016"	721
	"Arizona"	"04"	"Syphilis, Primary and secondary"	"10310"	"2017"	"2017"	943
	"Arizona"	"04"	"Syphilis, Primary and secondary"	"10310"	"2018"	"2018"	1047
	"Arizona"	"04"	"Tetanus"	"10210"	"2016"	"2016"	1
	"Arizona"	"04"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2016"	"2016"	2
	"Arizona"	"04"	"Toxic shock syndrome (other than Streptococcal)"	"10520"	"2018"	"2018"	1
	"Arizona"	"04"	"Tuberculosis"	"10220"	"2016"	"2016"	188
	"Arizona"	"04"	"Tuberculosis"	"10220"	"2017"	"2017"	188
	"Arizona"	"04"	"Tuberculosis"	"10220"	"2018"	"2018"	178
	"Arizona"	"04"	"Tularemia"	"10230"	"2016"	"2016"	3
	"Arizona"	"04"	"Tularemia"	"10230"	"2017"	"2017"	1
	"Arizona"	"04"	"Typhoid fever"	"10240"	"2016"	"2016"	9
	"Arizona"	"04"	"Typhoid fever"	"10240"	"2017"	"2017"	2
	"Arizona"	"04"	"Typhoid fever"	"10240"	"2018"	"2018"	9
	"Arizona"	"04"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2016"	"2016"	1
	"Arizona"	"04"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2017"	"2017"	5
	"Arizona"	"04"	"Vancomycin-intermediate Staphylococcus aureus"	"11663"	"2018"	"2018"	3
	"Arizona"	"04"	"Varicella morbidity"	"10030"	"2016"	"2016"	279
	"Arizona"	"04"	"Varicella morbidity"	"10030"	"2017"	"2017"	189
	"Arizona"	"04"	"Varicella morbidity"	"10030"	"2018"	"2018"	245
	"Arizona"	"04"	"Vibriosis, Total"	"11545"	"2016"	"2016"	19
	"Arizona"	"04"	"Vibriosis, Total"	"11545"	"2017"	"2017"	25
	"Arizona"	"04"	"Vibriosis, Total"	"11545"	"2018"	"2018"	54
	"Arizona"	"04"	"Vibriosis, Confirmed"	"50234"	"2016"	"2016"	19
	"Arizona"	"04"	"Vibriosis, Confirmed"	"50234"	"2017"	"2017"	12
	"Arizona"	"04"	"Vibriosis, Confirmed"	"50234"	"2018"	"2018"	28
	"Arizona"	"04"	"Vibriosis, Probable"	"50235"	"2017"	"2017"	13
	"Arizona"	"04"	"Vibriosis, Probable"	"50235"	"2018"	"2018"	26
	"Arizona"	"04"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2016"	"2016"	54
	"Arizona"	"04"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2017"	"2017"	3
	"Arizona"	"04"	"Zika virus, Zika virus disease, non-congenital"	"50223"	"2018"	"2018"	2
	"Arizona"	"04"	"Zika virus, Zika virus infection, congenital"	"50222"	"2018"	"2018"	1
	"Arizona"	"04"	"Zika virus, Zika virus infection, non-congenital"	"50221"	"2016"	"2016"	2
	"Arkansas"	"05"	"Arboviral diseases, Chikungunya virus disease"	"10073"	"2016"	"2016"	1
	"Arkansas"	"05"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2016"	"2016"	8
	"Arkansas"	"05"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2017"	"2017"	15
	"Arkansas"	"05"	"Arboviral diseases, West Nile virus disease, Neuroinvasive"	"10056"	"2018"	"2018"	6
	"Arkansas"	"05"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2016"	"2016"	1
	"Arkansas"	"05"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2017"	"2017"	3
	"Arkansas"	"05"	"Arboviral diseases, West Nile virus disease, Non-neuroinvasive"	"10049"	"2018"	"2018"	2
	"Arkansas"	"05"	"Babesiosis, Total"	"12010"	"2016"	"2016"	1
	"Arkansas"	"05"	"Babesiosis, Total"	"12010"	"2018"	"2018"	2
	"Arkansas"	"05"	"Babesiosis, Confirmed"	"12011"	"2016"	"2016"	1
	"Arkansas"	"05"	"Babesiosis, Confirmed"	"12011"	"2018"	"2018"	1
	"Arkansas"	"05"	"Babesiosis, Probable"	"12012"	"2018"	"2018"	1
	"Arkansas"	"05"	"Botulism, Total"	"10360"	"2016"	"2016"	1
	"Arkansas"	"05"	"Botulism, Total"	"10360"	"2017"	"2017"	2
	"Arkansas"	"05"	"Botulism, Infant"	"10540"	"2016"	"2016"	1
	"Arkansas"	"05"	"Botulism, Infant"	"10540"	"2017"	"2017"	2
	"Arkansas"	"05"	"Brucellosis"	"10020"	"2016"	"2016"	3
	"Arkansas"	"05"	"Brucellosis"	"10020"	"2017"	"2017"	1
	"Arkansas"	"05"	"Brucellosis"	"10020"	"2018"	"2018"	2
	"Arkansas"	"05"	"Campylobacteriosis"	"11020"	"2016"	"2016"	528
	"Arkansas"	"05"	"Campylobacteriosis"	"11020"	"2017"	"2017"	626
	"Arkansas"	"05"	"Campylobacteriosis"	"11020"	"2018"	"2018"	561
	"Arkansas"	"05"	"Chlamydia trachomatis infection"	"10274"	"2016"	"2016"	16737
	"Arkansas"	"05"	"Chlamydia trachomatis infection"	"10274"	"2017"	"2017"	17320
	"Arkansas"	"05"	"Chlamydia trachomatis infection"	"10274"	"2018"	"2018"	17663
	"Arkansas"	"05"	"Coccidioidomycosis"	"11900"	"2016"	"2016"	1
	"Arkansas"	"05"	"Coccidioidomycosis"	"11900"	"2017"	"2017"	6
	"Arkansas"	"05"	"Coccidioidomycosis"	"11900"	"2018"	"2018"	5
	"Arkansas"	"05"	"Cryptosporidiosis, Total"	"11580"	"2016"	"2016"	76
	"Arkansas"	"05"	"Cryptosporidiosis, Total"	"11580"	"2017"	"2017"	131
	"Arkansas"	"05"	"Cryptosporidiosis, Total"	"11580"	"2018"	"2018"	82
	"Arkansas"	"05"	"Cryptosporidiosis, Confirmed"	"11582"	"2016"	"2016"	73
	"Arkansas"	"05"	"Cryptosporidiosis, Confirmed"	"11582"	"2017"	"2017"	127
	"Arkansas"	"05"	"Cryptosporidiosis, Confirmed"	"11582"	"2018"	"2018"	82
	"Arkansas"	"05"	"Cryptosporidiosis, Probable"	"11583"	"2016"	"2016"	3
